,sumr_list
1324,-24.066154746335314
1325,0.0
1326,-15.985225088526482
1327,0.0
1328,-15.533210943531493
1329,0.0
1330,-6.304620452106523
1331,0.0
1332,-6.933919591236513
1333,0.0
1334,-28.12209860594253
1335,0.0
1336,-10.31673567614633
1337,0.0
1338,-3.4995708332455795
1339,0.0
1340,-3.986686169241776
1341,0.0
1342,-22.64954916106777
1343,0.0
1344,-0.7169027679749521
1345,0.0
1346,-2.740147685404685
1347,0.0
1348,-5.105160085351842
1349,0.0
1350,-7.641445782075094
1351,0.0
1352,-7.68106562106066
1353,0.0
1354,-13.849853962785119
1355,0.0
1356,-35.869711085056764
1357,0.0
1358,-14.16267551533799
1359,0.0
1360,-7.273777602189286
1361,0.0
1362,-4.700400617281221
1363,0.0
1364,-19.802437776379755
1365,0.0
1366,-8.729330161299634
1367,0.0
1368,-7.865790283304023
1369,0.0
1370,-2.780718929122567
1371,0.0
1372,-9.362663741535524
1373,0.0
1374,-5.066724157712431
1375,0.0
1376,-24.89524429369517
1377,0.0
1378,-24.542289221264078
1379,0.0
1380,-1.6408797466368719
1381,0.0
1382,-21.092220219520325
1383,0.0
1384,-4.884911314254312
1385,0.0
1386,-10.074205026738861
1387,0.0
1388,-7.494270910987347
1389,0.0
1390,-3.09020330631607
1391,0.0
1392,-1.8696793122948636
1393,0.0
1394,-21.660675382044978
1395,0.0
1396,-6.931481284790916
1397,0.0
1398,-10.867037828611206
1399,0.0
1400,-2.6797547339431502
1401,0.0
1402,-1.5252147474819073
1403,0.0
1404,-29.773732395640234
1405,0.0
1406,-9.364632262401733
1407,0.0
1408,-7.657003934017973
1409,0.0
1410,-13.003049442917822
1411,0.0
1412,-6.393446631385762
1413,0.0
1414,-2.3371137678669918
1415,0.0
1416,-20.542117783274048
1417,0.0
1418,-8.6532974695942
1419,0.0
1420,-34.001036762505095
1421,0.0
1422,-2.2812508393937043
1423,0.0
1424,-3.2747168843905974
1425,0.0
1426,-0.2584992726669451
1427,0.0
1428,-11.051712401783037
1429,0.0
1430,-20.411360078961486
1431,0.0
1432,-2.7869109534888308
1433,0.0
1434,-21.628511258016673
1435,0.0
1436,-15.919667835683251
1437,0.0
1438,-6.092686691610749
1439,0.0
1440,-12.888532114349683
1441,0.0
1442,-8.296361400207248
1443,0.0
1444,-7.331064980908456
1445,0.0
1446,-11.994051610659582
1447,0.0
1448,-8.069549857581801
1449,0.0
1450,-2.401928298414288
1451,0.0
1452,-11.768743192672359
1453,0.0
1454,-18.028384465247072
1455,0.0
1456,-8.74740922313392
1457,0.0
1458,-9.74816452913561
1459,0.0
1460,-27.70462733242168
1461,0.0
1462,-23.76456767802697
1463,0.0
1464,-26.108914535903203
1465,0.0
1466,-14.22458210563241
1467,0.0
1468,-3.5937319675999837
1469,0.0
1470,-21.516345619260658
1471,0.0
1472,-10.898331186795408
1473,0.0
1474,-32.93734126898895
1475,0.0
1476,-13.479436845498915
1477,0.0
1478,-4.165503467079239
1479,0.0
1480,-20.216088661121134
1481,0.0
1482,-12.178513772320946
1483,0.0
1484,-12.85568066339761
1485,0.0
1486,-19.708190787293
1487,0.0
1488,-4.434274163699549
1489,0.0
1490,-1.7870136799732603
1491,0.0
1492,-9.615615109160839
1493,0.0
1494,-4.67711380124006
1495,0.0
1496,-13.517244409671388
1497,0.0
1498,-19.359217155173262
1499,0.0
1500,-14.521078024723188
1501,0.0
1502,-15.983153546141589
1503,0.0
1504,-15.411231328043693
1505,0.0
1506,-16.64649605050547
1507,0.0
1508,-1.2002693738949217
1509,0.0
1510,-27.77838900120836
1511,0.0
1512,-18.124587569641402
1513,0.0
1514,-0.45493872256740847
1515,0.0
1516,-6.236063378539166
1517,0.0
1518,-12.411220580781071
1519,0.0
1520,-8.549855145883479
1521,0.0
1522,-3.64346175332595
1523,0.0
1524,-13.038473289752783
1525,0.0
1526,-4.598314192668537
1527,0.0
1528,-6.064903674132719
1529,0.0
1530,-30.112104430864584
1531,0.0
1532,-3.1866832378046706
1533,0.0
