,sumr_list
1079,-2.312245357614131
1080,-45.3448084603015
1081,-1.401261197027292
1082,-13.22855203307252
1083,-1.496502294574342
1084,-35.902714517612424
1085,-1.1290092388368924
1086,-10.094095586762714
1087,-0.2665131640866034
1088,-12.52858084805705
1089,-1.84728660046089
1090,-15.841917853655685
1091,-0.13584980445744654
1092,-32.10775216574218
1093,-3.049636597737381
1094,-16.391945351396163
1095,-0.5809791597092716
1096,-11.001366897710435
1097,-1.646737433376323
1098,-25.518233037564585
1099,-0.7092618556057237
1100,-37.14413141773733
1101,-2.510770022146117
1102,-17.165575128016126
1103,-1.0394091944101354
1104,-36.4875043031397
1105,-1.625145519370552
1106,-19.42788111507915
1107,-1.015848666087475
1108,-17.997029072169543
1109,-0.7555791463582223
1110,-66.18839985170926
1111,-1.5282213379003458
1112,-61.93545464045504
1113,-0.6084441798636603
1114,-33.950786397281
1115,-0.8242680047374659
1116,-23.0943571379315
1117,-3.5549150158259106
1118,-54.9717359229725
1119,-1.630489402942942
1120,-37.02410673927673
1121,-0.41700600522284736
1122,-25.189405811173028
1123,-0.3641606778459503
1124,-73.83181950603871
1125,-0.41853508999770583
1126,-53.21254574370284
1127,-0.8927523980734556
1128,-5.10243549987211
1129,-2.2395999061124816
1130,-11.936193780173806
1131,-0.46543375194119985
1132,-71.96535673910496
1133,-4.488845119543178
1134,-16.68903256760094
1135,-2.6337737055989687
1136,-2.6687925052467607
1137,-1.412026037621137
1138,-3.0982662574756
1139,-0.8394170861195888
1140,-31.87823213937427
1141,-0.6643955241140284
1142,-12.64061926151612
1143,-1.3669174007920717
1144,-8.702377398430556
1145,-1.6123162719743749
1146,-45.684030766667945
1147,-1.4725016752943965
1148,-15.37878036683236
1149,-2.624262152009764
1150,-21.42056341005181
1151,-1.2564840061597289
1152,-43.85800376593119
1153,-4.104345974293879
1154,-10.033811915468549
1155,-0.9539625667684392
1156,-33.82679982627102
1157,-0.8601959765219805
1158,-16.746807866065126
1159,-2.068590113416955
1160,-2.297858907231668
1161,-2.5379778100506543
1162,-6.838892702713181
1163,-1.6673708628496742
1164,-6.348450718363493
1165,-0.9867047883337268
1166,-5.41553930956324
1167,-0.8617803648098121
1168,-10.110839140570905
1169,-1.7711216454291976
1170,-5.058811399902022
1171,-2.4530516768888275
1172,-1.7959752093488919
1173,-20.979909081920276
1174,-9.32116572578934
1175,-12.180520241628242
1176,-5.814109098322432
1177,-48.35765058556165
1178,-10.740834234629077
1179,-16.269766624880845
1180,-5.118478437191715
1181,-10.651960573002215
1182,-12.078992084862008
1183,-62.48269469699465
1184,-8.207889654990451
1185,-92.66432490607471
1186,-5.33962875160326
1187,-9.344297066796877
1188,-6.6688806008692385
1189,-33.716481184751515
1190,-5.9451905265134295
1191,-31.42547432704099
1192,-3.4435669222999787
1193,-19.66597190917021
1194,-15.083052587052844
1195,-10.870319888144255
1196,-1.9235871750470461
1197,-38.81771811533256
1198,-11.8868202522656
1199,-13.648417635224616
1200,-1.0915075243748462
1201,-32.14079807776217
1202,-7.3926336422036645
1203,-17.522765312082825
1204,-9.34622747572703
1205,-47.30088300360679
1206,-5.894849912706601
1207,-18.846278020880725
1208,-3.799411902956789
1209,-17.063158511823257
1210,-9.341495574827563
1211,-30.490619435570096
1212,-14.206483677834623
1213,-32.65366479176172
1214,-10.154428172647146
1215,-14.338056020482508
1216,-2.1806927562388894
1217,-14.857061586678222
1218,-10.690522782328019
1219,-20.53871097970118
1220,-18.52726132413121
1221,-31.22777387264203
1222,-5.453576744528873
1223,-13.869783911361658
1224,-3.9636312970177094
1225,-10.082780539544752
1226,-1.5691992066866456
1227,-34.4151225051462
1228,-10.332129736326142
1229,-11.354109506483972
1230,-9.789881791888904
1231,-16.82948361859492
1232,-3.8207632349474365
1233,-16.86415965838933
1234,-1.3919683229183368
1235,-5.970423311489559
1236,-9.511782384862501
1237,-9.505840512565223
1238,-4.363782530130477
1239,-30.282349767112553
1240,-3.0934109712009623
1241,-8.799924788342611
1242,-6.624070770457082
1243,-54.52125623433384
1244,-1.6217388427564432
1245,-49.33833003916809
1246,-2.6396702445406715
1247,-13.847554456689343
1248,-10.088976568965187
1249,-21.376586057358686
1250,-1.1093994757606143
1251,-12.187397609184018
1252,-5.554254962739825
1253,-42.10619089100214
1254,-12.89826381183802
1255,-16.854346747535537
1256,-2.1210922812880226
1257,-18.048297110999705
1258,-0.39074866148437454
1259,-9.021019126738953
1260,-4.133276666735522
1261,-11.22992511721128
1262,-5.557123403318555
1263,-79.3156113228575
1264,-13.428020679370771
1265,-27.004395333918996
1266,-2.363926785589064
1267,-7.328894768674354
1268,-23.563017133951124
1269,-11.081556745492685
1270,-37.34170214158876
1271,-23.48994974924436
1272,-45.456139170871985
1273,-17.479708756057715
1274,-77.20139014805865
